INPUT_TABLE,,,,,,
Variable ID,,,,,,
StubTechMarket,,,,,,
,,,,,,
region,supplysector,subsector,stub.technology,year,minicam.energy.input,market.name
NY,electricity,offshore wind,offshore_wind_storage_6,2015,offshore wind resource 6,NY
OR,electricity,offshore wind,offshore wind 6,2015,offshore wind resource 6,OR
OR,electricity,offshore wind,offshore_wind_storage_6,2015,offshore wind resource 6,OR
RI,electricity,offshore wind,offshore wind 6,2015,offshore wind resource 6,RI
RI,electricity,offshore wind,offshore_wind_storage_6,2015,offshore wind resource 6,RI
CA,electricity,offshore wind,offshore wind 6,2020,offshore wind resource 6,CA
CA,electricity,offshore wind,offshore_wind_storage_6,2020,offshore wind resource 6,CA
HI,electricity,offshore wind,offshore wind 6,2020,offshore wind resource 6,HI
HI,electricity,offshore wind,offshore_wind_storage_6,2020,offshore wind resource 6,HI
MA,electricity,offshore wind,offshore wind 6,2020,offshore wind resource 6,MA
MA,electricity,offshore wind,offshore_wind_storage_6,2020,offshore wind resource 6,MA
ME,electricity,offshore wind,offshore wind 6,2020,offshore wind resource 6,ME
ME,electricity,offshore wind,offshore_wind_storage_6,2020,offshore wind resource 6,ME
NY,electricity,offshore wind,offshore wind 6,2020,offshore wind resource 6,NY
NY,electricity,offshore wind,offshore_wind_storage_6,2020,offshore wind resource 6,NY
OR,electricity,offshore wind,offshore wind 6,2020,offshore wind resource 6,OR
OR,electricity,offshore wind,offshore_wind_storage_6,2020,offshore wind resource 6,OR
RI,electricity,offshore wind,offshore wind 6,2020,offshore wind resource 6,RI
RI,electricity,offshore wind,offshore_wind_storage_6,2020,offshore wind resource 6,RI
CA,electricity,offshore wind,offshore wind 6,2025,offshore wind resource 6,CA
CA,electricity,offshore wind,offshore_wind_storage_6,2025,offshore wind resource 6,CA
HI,electricity,offshore wind,offshore wind 6,2025,offshore wind resource 6,HI
HI,electricity,offshore wind,offshore_wind_storage_6,2025,offshore wind resource 6,HI
MA,electricity,offshore wind,offshore wind 6,2025,offshore wind resource 6,MA
MA,electricity,offshore wind,offshore_wind_storage_6,2025,offshore wind resource 6,MA
ME,electricity,offshore wind,offshore wind 6,2025,offshore wind resource 6,ME
ME,electricity,offshore wind,offshore_wind_storage_6,2025,offshore wind resource 6,ME
NY,electricity,offshore wind,offshore wind 6,2025,offshore wind resource 6,NY
NY,electricity,offshore wind,offshore_wind_storage_6,2025,offshore wind resource 6,NY
OR,electricity,offshore wind,offshore wind 6,2025,offshore wind resource 6,OR
OR,electricity,offshore wind,offshore_wind_storage_6,2025,offshore wind resource 6,OR
RI,electricity,offshore wind,offshore wind 6,2025,offshore wind resource 6,RI
RI,electricity,offshore wind,offshore_wind_storage_6,2025,offshore wind resource 6,RI
CA,electricity,offshore wind,offshore wind 6,2030,offshore wind resource 6,CA
CA,electricity,offshore wind,offshore_wind_storage_6,2030,offshore wind resource 6,CA
HI,electricity,offshore wind,offshore wind 6,2030,offshore wind resource 6,HI
HI,electricity,offshore wind,offshore_wind_storage_6,2030,offshore wind resource 6,HI
MA,electricity,offshore wind,offshore wind 6,2030,offshore wind resource 6,MA
MA,electricity,offshore wind,offshore_wind_storage_6,2030,offshore wind resource 6,MA
ME,electricity,offshore wind,offshore wind 6,2030,offshore wind resource 6,ME
ME,electricity,offshore wind,offshore_wind_storage_6,2030,offshore wind resource 6,ME
NY,electricity,offshore wind,offshore wind 6,2030,offshore wind resource 6,NY
NY,electricity,offshore wind,offshore_wind_storage_6,2030,offshore wind resource 6,NY
OR,electricity,offshore wind,offshore wind 6,2030,offshore wind resource 6,OR
OR,electricity,offshore wind,offshore_wind_storage_6,2030,offshore wind resource 6,OR
RI,electricity,offshore wind,offshore wind 6,2030,offshore wind resource 6,RI
RI,electricity,offshore wind,offshore_wind_storage_6,2030,offshore wind resource 6,RI
CA,electricity,offshore wind,offshore wind 6,2035,offshore wind resource 6,CA
CA,electricity,offshore wind,offshore_wind_storage_6,2035,offshore wind resource 6,CA
HI,electricity,offshore wind,offshore wind 6,2035,offshore wind resource 6,HI
HI,electricity,offshore wind,offshore_wind_storage_6,2035,offshore wind resource 6,HI
MA,electricity,offshore wind,offshore wind 6,2035,offshore wind resource 6,MA
MA,electricity,offshore wind,offshore_wind_storage_6,2035,offshore wind resource 6,MA
ME,electricity,offshore wind,offshore wind 6,2035,offshore wind resource 6,ME
ME,electricity,offshore wind,offshore_wind_storage_6,2035,offshore wind resource 6,ME
NY,electricity,offshore wind,offshore wind 6,2035,offshore wind resource 6,NY
NY,electricity,offshore wind,offshore_wind_storage_6,2035,offshore wind resource 6,NY
OR,electricity,offshore wind,offshore wind 6,2035,offshore wind resource 6,OR
OR,electricity,offshore wind,offshore_wind_storage_6,2035,offshore wind resource 6,OR
RI,electricity,offshore wind,offshore wind 6,2035,offshore wind resource 6,RI
RI,electricity,offshore wind,offshore_wind_storage_6,2035,offshore wind resource 6,RI
CA,electricity,offshore wind,offshore wind 6,2040,offshore wind resource 6,CA
CA,electricity,offshore wind,offshore_wind_storage_6,2040,offshore wind resource 6,CA
HI,electricity,offshore wind,offshore wind 6,2040,offshore wind resource 6,HI
HI,electricity,offshore wind,offshore_wind_storage_6,2040,offshore wind resource 6,HI
MA,electricity,offshore wind,offshore wind 6,2040,offshore wind resource 6,MA
MA,electricity,offshore wind,offshore_wind_storage_6,2040,offshore wind resource 6,MA
ME,electricity,offshore wind,offshore wind 6,2040,offshore wind resource 6,ME
ME,electricity,offshore wind,offshore_wind_storage_6,2040,offshore wind resource 6,ME
NY,electricity,offshore wind,offshore wind 6,2040,offshore wind resource 6,NY
NY,electricity,offshore wind,offshore_wind_storage_6,2040,offshore wind resource 6,NY
OR,electricity,offshore wind,offshore wind 6,2040,offshore wind resource 6,OR
OR,electricity,offshore wind,offshore_wind_storage_6,2040,offshore wind resource 6,OR
RI,electricity,offshore wind,offshore wind 6,2040,offshore wind resource 6,RI
RI,electricity,offshore wind,offshore_wind_storage_6,2040,offshore wind resource 6,RI
CA,electricity,offshore wind,offshore wind 6,2045,offshore wind resource 6,CA
CA,electricity,offshore wind,offshore_wind_storage_6,2045,offshore wind resource 6,CA
HI,electricity,offshore wind,offshore wind 6,2045,offshore wind resource 6,HI
HI,electricity,offshore wind,offshore_wind_storage_6,2045,offshore wind resource 6,HI
MA,electricity,offshore wind,offshore wind 6,2045,offshore wind resource 6,MA
MA,electricity,offshore wind,offshore_wind_storage_6,2045,offshore wind resource 6,MA
ME,electricity,offshore wind,offshore wind 6,2045,offshore wind resource 6,ME
ME,electricity,offshore wind,offshore_wind_storage_6,2045,offshore wind resource 6,ME
NY,electricity,offshore wind,offshore wind 6,2045,offshore wind resource 6,NY
NY,electricity,offshore wind,offshore_wind_storage_6,2045,offshore wind resource 6,NY
OR,electricity,offshore wind,offshore wind 6,2045,offshore wind resource 6,OR
OR,electricity,offshore wind,offshore_wind_storage_6,2045,offshore wind resource 6,OR
RI,electricity,offshore wind,offshore wind 6,2045,offshore wind resource 6,RI
RI,electricity,offshore wind,offshore_wind_storage_6,2045,offshore wind resource 6,RI
CA,electricity,offshore wind,offshore wind 6,2050,offshore wind resource 6,CA
CA,electricity,offshore wind,offshore_wind_storage_6,2050,offshore wind resource 6,CA
HI,electricity,offshore wind,offshore wind 6,2050,offshore wind resource 6,HI
HI,electricity,offshore wind,offshore_wind_storage_6,2050,offshore wind resource 6,HI
MA,electricity,offshore wind,offshore wind 6,2050,offshore wind resource 6,MA
MA,electricity,offshore wind,offshore_wind_storage_6,2050,offshore wind resource 6,MA
ME,electricity,offshore wind,offshore wind 6,2050,offshore wind resource 6,ME
ME,electricity,offshore wind,offshore_wind_storage_6,2050,offshore wind resource 6,ME
NY,electricity,offshore wind,offshore wind 6,2050,offshore wind resource 6,NY
NY,electricity,offshore wind,offshore_wind_storage_6,2050,offshore wind resource 6,NY
OR,electricity,offshore wind,offshore wind 6,2050,offshore wind resource 6,OR
OR,electricity,offshore wind,offshore_wind_storage_6,2050,offshore wind resource 6,OR
RI,electricity,offshore wind,offshore wind 6,2050,offshore wind resource 6,RI
RI,electricity,offshore wind,offshore_wind_storage_6,2050,offshore wind resource 6,RI
CA,electricity,offshore wind,offshore wind 6,2055,offshore wind resource 6,CA
CA,electricity,offshore wind,offshore_wind_storage_6,2055,offshore wind resource 6,CA
HI,electricity,offshore wind,offshore wind 6,2055,offshore wind resource 6,HI
HI,electricity,offshore wind,offshore_wind_storage_6,2055,offshore wind resource 6,HI
MA,electricity,offshore wind,offshore wind 6,2055,offshore wind resource 6,MA
MA,electricity,offshore wind,offshore_wind_storage_6,2055,offshore wind resource 6,MA
ME,electricity,offshore wind,offshore wind 6,2055,offshore wind resource 6,ME
ME,electricity,offshore wind,offshore_wind_storage_6,2055,offshore wind resource 6,ME
NY,electricity,offshore wind,offshore wind 6,2055,offshore wind resource 6,NY
NY,electricity,offshore wind,offshore_wind_storage_6,2055,offshore wind resource 6,NY
OR,electricity,offshore wind,offshore wind 6,2055,offshore wind resource 6,OR
OR,electricity,offshore wind,offshore_wind_storage_6,2055,offshore wind resource 6,OR
RI,electricity,offshore wind,offshore wind 6,2055,offshore wind resource 6,RI
RI,electricity,offshore wind,offshore_wind_storage_6,2055,offshore wind resource 6,RI
CA,electricity,offshore wind,offshore wind 6,2060,offshore wind resource 6,CA
CA,electricity,offshore wind,offshore_wind_storage_6,2060,offshore wind resource 6,CA
HI,electricity,offshore wind,offshore wind 6,2060,offshore wind resource 6,HI
HI,electricity,offshore wind,offshore_wind_storage_6,2060,offshore wind resource 6,HI
MA,electricity,offshore wind,offshore wind 6,2060,offshore wind resource 6,MA
MA,electricity,offshore wind,offshore_wind_storage_6,2060,offshore wind resource 6,MA
ME,electricity,offshore wind,offshore wind 6,2060,offshore wind resource 6,ME
ME,electricity,offshore wind,offshore_wind_storage_6,2060,offshore wind resource 6,ME
NY,electricity,offshore wind,offshore wind 6,2060,offshore wind resource 6,NY
NY,electricity,offshore wind,offshore_wind_storage_6,2060,offshore wind resource 6,NY
OR,electricity,offshore wind,offshore wind 6,2060,offshore wind resource 6,OR
OR,electricity,offshore wind,offshore_wind_storage_6,2060,offshore wind resource 6,OR
RI,electricity,offshore wind,offshore wind 6,2060,offshore wind resource 6,RI
RI,electricity,offshore wind,offshore_wind_storage_6,2060,offshore wind resource 6,RI
CA,electricity,offshore wind,offshore wind 6,2065,offshore wind resource 6,CA
CA,electricity,offshore wind,offshore_wind_storage_6,2065,offshore wind resource 6,CA
HI,electricity,offshore wind,offshore wind 6,2065,offshore wind resource 6,HI
HI,electricity,offshore wind,offshore_wind_storage_6,2065,offshore wind resource 6,HI
MA,electricity,offshore wind,offshore wind 6,2065,offshore wind resource 6,MA
MA,electricity,offshore wind,offshore_wind_storage_6,2065,offshore wind resource 6,MA
ME,electricity,offshore wind,offshore wind 6,2065,offshore wind resource 6,ME
ME,electricity,offshore wind,offshore_wind_storage_6,2065,offshore wind resource 6,ME
NY,electricity,offshore wind,offshore wind 6,2065,offshore wind resource 6,NY
NY,electricity,offshore wind,offshore_wind_storage_6,2065,offshore wind resource 6,NY
OR,electricity,offshore wind,offshore wind 6,2065,offshore wind resource 6,OR
OR,electricity,offshore wind,offshore_wind_storage_6,2065,offshore wind resource 6,OR
RI,electricity,offshore wind,offshore wind 6,2065,offshore wind resource 6,RI
RI,electricity,offshore wind,offshore_wind_storage_6,2065,offshore wind resource 6,RI
CA,electricity,offshore wind,offshore wind 6,2070,offshore wind resource 6,CA
CA,electricity,offshore wind,offshore_wind_storage_6,2070,offshore wind resource 6,CA
HI,electricity,offshore wind,offshore wind 6,2070,offshore wind resource 6,HI
HI,electricity,offshore wind,offshore_wind_storage_6,2070,offshore wind resource 6,HI
MA,electricity,offshore wind,offshore wind 6,2070,offshore wind resource 6,MA
MA,electricity,offshore wind,offshore_wind_storage_6,2070,offshore wind resource 6,MA
ME,electricity,offshore wind,offshore wind 6,2070,offshore wind resource 6,ME
ME,electricity,offshore wind,offshore_wind_storage_6,2070,offshore wind resource 6,ME
NY,electricity,offshore wind,offshore wind 6,2070,offshore wind resource 6,NY
NY,electricity,offshore wind,offshore_wind_storage_6,2070,offshore wind resource 6,NY
OR,electricity,offshore wind,offshore wind 6,2070,offshore wind resource 6,OR
OR,electricity,offshore wind,offshore_wind_storage_6,2070,offshore wind resource 6,OR
RI,electricity,offshore wind,offshore wind 6,2070,offshore wind resource 6,RI
RI,electricity,offshore wind,offshore_wind_storage_6,2070,offshore wind resource 6,RI
CA,electricity,offshore wind,offshore wind 6,2075,offshore wind resource 6,CA
CA,electricity,offshore wind,offshore_wind_storage_6,2075,offshore wind resource 6,CA
HI,electricity,offshore wind,offshore wind 6,2075,offshore wind resource 6,HI
HI,electricity,offshore wind,offshore_wind_storage_6,2075,offshore wind resource 6,HI
MA,electricity,offshore wind,offshore wind 6,2075,offshore wind resource 6,MA
MA,electricity,offshore wind,offshore_wind_storage_6,2075,offshore wind resource 6,MA
ME,electricity,offshore wind,offshore wind 6,2075,offshore wind resource 6,ME
ME,electricity,offshore wind,offshore_wind_storage_6,2075,offshore wind resource 6,ME
NY,electricity,offshore wind,offshore wind 6,2075,offshore wind resource 6,NY
NY,electricity,offshore wind,offshore_wind_storage_6,2075,offshore wind resource 6,NY
OR,electricity,offshore wind,offshore wind 6,2075,offshore wind resource 6,OR
OR,electricity,offshore wind,offshore_wind_storage_6,2075,offshore wind resource 6,OR
RI,electricity,offshore wind,offshore wind 6,2075,offshore wind resource 6,RI
RI,electricity,offshore wind,offshore_wind_storage_6,2075,offshore wind resource 6,RI
CA,electricity,offshore wind,offshore wind 6,2080,offshore wind resource 6,CA
CA,electricity,offshore wind,offshore_wind_storage_6,2080,offshore wind resource 6,CA
HI,electricity,offshore wind,offshore wind 6,2080,offshore wind resource 6,HI
HI,electricity,offshore wind,offshore_wind_storage_6,2080,offshore wind resource 6,HI
MA,electricity,offshore wind,offshore wind 6,2080,offshore wind resource 6,MA
MA,electricity,offshore wind,offshore_wind_storage_6,2080,offshore wind resource 6,MA
ME,electricity,offshore wind,offshore wind 6,2080,offshore wind resource 6,ME
ME,electricity,offshore wind,offshore_wind_storage_6,2080,offshore wind resource 6,ME
NY,electricity,offshore wind,offshore wind 6,2080,offshore wind resource 6,NY
NY,electricity,offshore wind,offshore_wind_storage_6,2080,offshore wind resource 6,NY
OR,electricity,offshore wind,offshore wind 6,2080,offshore wind resource 6,OR
OR,electricity,offshore wind,offshore_wind_storage_6,2080,offshore wind resource 6,OR
RI,electricity,offshore wind,offshore wind 6,2080,offshore wind resource 6,RI
RI,electricity,offshore wind,offshore_wind_storage_6,2080,offshore wind resource 6,RI
CA,electricity,offshore wind,offshore wind 6,2085,offshore wind resource 6,CA
CA,electricity,offshore wind,offshore_wind_storage_6,2085,offshore wind resource 6,CA
HI,electricity,offshore wind,offshore wind 6,2085,offshore wind resource 6,HI
HI,electricity,offshore wind,offshore_wind_storage_6,2085,offshore wind resource 6,HI
MA,electricity,offshore wind,offshore wind 6,2085,offshore wind resource 6,MA
MA,electricity,offshore wind,offshore_wind_storage_6,2085,offshore wind resource 6,MA
ME,electricity,offshore wind,offshore wind 6,2085,offshore wind resource 6,ME
ME,electricity,offshore wind,offshore_wind_storage_6,2085,offshore wind resource 6,ME
NY,electricity,offshore wind,offshore wind 6,2085,offshore wind resource 6,NY
NY,electricity,offshore wind,offshore_wind_storage_6,2085,offshore wind resource 6,NY
OR,electricity,offshore wind,offshore wind 6,2085,offshore wind resource 6,OR
OR,electricity,offshore wind,offshore_wind_storage_6,2085,offshore wind resource 6,OR
RI,electricity,offshore wind,offshore wind 6,2085,offshore wind resource 6,RI
RI,electricity,offshore wind,offshore_wind_storage_6,2085,offshore wind resource 6,RI
CA,electricity,offshore wind,offshore wind 6,2090,offshore wind resource 6,CA
CA,electricity,offshore wind,offshore_wind_storage_6,2090,offshore wind resource 6,CA
HI,electricity,offshore wind,offshore wind 6,2090,offshore wind resource 6,HI
HI,electricity,offshore wind,offshore_wind_storage_6,2090,offshore wind resource 6,HI
MA,electricity,offshore wind,offshore wind 6,2090,offshore wind resource 6,MA
MA,electricity,offshore wind,offshore_wind_storage_6,2090,offshore wind resource 6,MA
ME,electricity,offshore wind,offshore wind 6,2090,offshore wind resource 6,ME
ME,electricity,offshore wind,offshore_wind_storage_6,2090,offshore wind resource 6,ME
NY,electricity,offshore wind,offshore wind 6,2090,offshore wind resource 6,NY
NY,electricity,offshore wind,offshore_wind_storage_6,2090,offshore wind resource 6,NY
OR,electricity,offshore wind,offshore wind 6,2090,offshore wind resource 6,OR
OR,electricity,offshore wind,offshore_wind_storage_6,2090,offshore wind resource 6,OR
RI,electricity,offshore wind,offshore wind 6,2090,offshore wind resource 6,RI
RI,electricity,offshore wind,offshore_wind_storage_6,2090,offshore wind resource 6,RI
CA,electricity,offshore wind,offshore wind 6,2095,offshore wind resource 6,CA
CA,electricity,offshore wind,offshore_wind_storage_6,2095,offshore wind resource 6,CA
HI,electricity,offshore wind,offshore wind 6,2095,offshore wind resource 6,HI
HI,electricity,offshore wind,offshore_wind_storage_6,2095,offshore wind resource 6,HI
MA,electricity,offshore wind,offshore wind 6,2095,offshore wind resource 6,MA
MA,electricity,offshore wind,offshore_wind_storage_6,2095,offshore wind resource 6,MA
ME,electricity,offshore wind,offshore wind 6,2095,offshore wind resource 6,ME
ME,electricity,offshore wind,offshore_wind_storage_6,2095,offshore wind resource 6,ME
NY,electricity,offshore wind,offshore wind 6,2095,offshore wind resource 6,NY
NY,electricity,offshore wind,offshore_wind_storage_6,2095,offshore wind resource 6,NY
OR,electricity,offshore wind,offshore wind 6,2095,offshore wind resource 6,OR
OR,electricity,offshore wind,offshore_wind_storage_6,2095,offshore wind resource 6,OR
RI,electricity,offshore wind,offshore wind 6,2095,offshore wind resource 6,RI
RI,electricity,offshore wind,offshore_wind_storage_6,2095,offshore wind resource 6,RI
CA,electricity,offshore wind,offshore wind 6,2100,offshore wind resource 6,CA
CA,electricity,offshore wind,offshore_wind_storage_6,2100,offshore wind resource 6,CA
HI,electricity,offshore wind,offshore wind 6,2100,offshore wind resource 6,HI
HI,electricity,offshore wind,offshore_wind_storage_6,2100,offshore wind resource 6,HI
MA,electricity,offshore wind,offshore wind 6,2100,offshore wind resource 6,MA
MA,electricity,offshore wind,offshore_wind_storage_6,2100,offshore wind resource 6,MA
ME,electricity,offshore wind,offshore wind 6,2100,offshore wind resource 6,ME
ME,electricity,offshore wind,offshore_wind_storage_6,2100,offshore wind resource 6,ME
NY,electricity,offshore wind,offshore wind 6,2100,offshore wind resource 6,NY
NY,electricity,offshore wind,offshore_wind_storage_6,2100,offshore wind resource 6,NY
OR,electricity,offshore wind,offshore wind 6,2100,offshore wind resource 6,OR
OR,electricity,offshore wind,offshore_wind_storage_6,2100,offshore wind resource 6,OR
RI,electricity,offshore wind,offshore wind 6,2100,offshore wind resource 6,RI
RI,electricity,offshore wind,offshore_wind_storage_6,2100,offshore wind resource 6,RI
