INPUT_TABLE,,,,,,
Variable ID,,,,,,
StubTechMarket,,,,,,
,,,,,,
region,supplysector,subsector,stub.technology,year,minicam.energy.input,market.name
NH,electricity,offshore wind,offshore wind 3,1975,offshore wind resource 3,NH
NH,electricity,offshore wind,offshore_wind_storage_3,1975,offshore wind resource 3,NH
NJ,electricity,offshore wind,offshore wind 3,1975,offshore wind resource 3,NJ
NJ,electricity,offshore wind,offshore_wind_storage_3,1975,offshore wind resource 3,NJ
NY,electricity,offshore wind,offshore wind 3,1975,offshore wind resource 3,NY
NY,electricity,offshore wind,offshore_wind_storage_3,1975,offshore wind resource 3,NY
OH,electricity,offshore wind,offshore wind 3,1975,offshore wind resource 3,OH
OH,electricity,offshore wind,offshore_wind_storage_3,1975,offshore wind resource 3,OH
OR,electricity,offshore wind,offshore wind 3,1975,offshore wind resource 3,OR
OR,electricity,offshore wind,offshore_wind_storage_3,1975,offshore wind resource 3,OR
PA,electricity,offshore wind,offshore wind 3,1975,offshore wind resource 3,PA
PA,electricity,offshore wind,offshore_wind_storage_3,1975,offshore wind resource 3,PA
RI,electricity,offshore wind,offshore wind 3,1975,offshore wind resource 3,RI
RI,electricity,offshore wind,offshore_wind_storage_3,1975,offshore wind resource 3,RI
SC,electricity,offshore wind,offshore wind 3,1975,offshore wind resource 3,SC
SC,electricity,offshore wind,offshore_wind_storage_3,1975,offshore wind resource 3,SC
TX,electricity,offshore wind,offshore wind 3,1975,offshore wind resource 3,TX
TX,electricity,offshore wind,offshore_wind_storage_3,1975,offshore wind resource 3,TX
VA,electricity,offshore wind,offshore wind 3,1975,offshore wind resource 3,VA
VA,electricity,offshore wind,offshore_wind_storage_3,1975,offshore wind resource 3,VA
WA,electricity,offshore wind,offshore wind 3,1975,offshore wind resource 3,WA
WA,electricity,offshore wind,offshore_wind_storage_3,1975,offshore wind resource 3,WA
WI,electricity,offshore wind,offshore wind 3,1975,offshore wind resource 3,WI
WI,electricity,offshore wind,offshore_wind_storage_3,1975,offshore wind resource 3,WI
CA,electricity,offshore wind,offshore wind 3,1990,offshore wind resource 3,CA
CA,electricity,offshore wind,offshore_wind_storage_3,1990,offshore wind resource 3,CA
CT,electricity,offshore wind,offshore wind 3,1990,offshore wind resource 3,CT
CT,electricity,offshore wind,offshore_wind_storage_3,1990,offshore wind resource 3,CT
DE,electricity,offshore wind,offshore wind 3,1990,offshore wind resource 3,DE
DE,electricity,offshore wind,offshore_wind_storage_3,1990,offshore wind resource 3,DE
GA,electricity,offshore wind,offshore wind 3,1990,offshore wind resource 3,GA
GA,electricity,offshore wind,offshore_wind_storage_3,1990,offshore wind resource 3,GA
HI,electricity,offshore wind,offshore wind 3,1990,offshore wind resource 3,HI
HI,electricity,offshore wind,offshore_wind_storage_3,1990,offshore wind resource 3,HI
IL,electricity,offshore wind,offshore wind 3,1990,offshore wind resource 3,IL
IL,electricity,offshore wind,offshore_wind_storage_3,1990,offshore wind resource 3,IL
IN,electricity,offshore wind,offshore wind 3,1990,offshore wind resource 3,IN
IN,electricity,offshore wind,offshore_wind_storage_3,1990,offshore wind resource 3,IN
MA,electricity,offshore wind,offshore wind 3,1990,offshore wind resource 3,MA
MA,electricity,offshore wind,offshore_wind_storage_3,1990,offshore wind resource 3,MA
MD,electricity,offshore wind,offshore wind 3,1990,offshore wind resource 3,MD
MD,electricity,offshore wind,offshore_wind_storage_3,1990,offshore wind resource 3,MD
ME,electricity,offshore wind,offshore wind 3,1990,offshore wind resource 3,ME
ME,electricity,offshore wind,offshore_wind_storage_3,1990,offshore wind resource 3,ME
MI,electricity,offshore wind,offshore wind 3,1990,offshore wind resource 3,MI
MI,electricity,offshore wind,offshore_wind_storage_3,1990,offshore wind resource 3,MI
NC,electricity,offshore wind,offshore wind 3,1990,offshore wind resource 3,NC
NC,electricity,offshore wind,offshore_wind_storage_3,1990,offshore wind resource 3,NC
NH,electricity,offshore wind,offshore wind 3,1990,offshore wind resource 3,NH
NH,electricity,offshore wind,offshore_wind_storage_3,1990,offshore wind resource 3,NH
NJ,electricity,offshore wind,offshore wind 3,1990,offshore wind resource 3,NJ
NJ,electricity,offshore wind,offshore_wind_storage_3,1990,offshore wind resource 3,NJ
NY,electricity,offshore wind,offshore wind 3,1990,offshore wind resource 3,NY
NY,electricity,offshore wind,offshore_wind_storage_3,1990,offshore wind resource 3,NY
OH,electricity,offshore wind,offshore wind 3,1990,offshore wind resource 3,OH
OH,electricity,offshore wind,offshore_wind_storage_3,1990,offshore wind resource 3,OH
OR,electricity,offshore wind,offshore wind 3,1990,offshore wind resource 3,OR
OR,electricity,offshore wind,offshore_wind_storage_3,1990,offshore wind resource 3,OR
PA,electricity,offshore wind,offshore wind 3,1990,offshore wind resource 3,PA
PA,electricity,offshore wind,offshore_wind_storage_3,1990,offshore wind resource 3,PA
RI,electricity,offshore wind,offshore wind 3,1990,offshore wind resource 3,RI
RI,electricity,offshore wind,offshore_wind_storage_3,1990,offshore wind resource 3,RI
SC,electricity,offshore wind,offshore wind 3,1990,offshore wind resource 3,SC
SC,electricity,offshore wind,offshore_wind_storage_3,1990,offshore wind resource 3,SC
TX,electricity,offshore wind,offshore wind 3,1990,offshore wind resource 3,TX
TX,electricity,offshore wind,offshore_wind_storage_3,1990,offshore wind resource 3,TX
VA,electricity,offshore wind,offshore wind 3,1990,offshore wind resource 3,VA
VA,electricity,offshore wind,offshore_wind_storage_3,1990,offshore wind resource 3,VA
WA,electricity,offshore wind,offshore wind 3,1990,offshore wind resource 3,WA
WA,electricity,offshore wind,offshore_wind_storage_3,1990,offshore wind resource 3,WA
WI,electricity,offshore wind,offshore wind 3,1990,offshore wind resource 3,WI
WI,electricity,offshore wind,offshore_wind_storage_3,1990,offshore wind resource 3,WI
CA,electricity,offshore wind,offshore wind 3,2005,offshore wind resource 3,CA
CA,electricity,offshore wind,offshore_wind_storage_3,2005,offshore wind resource 3,CA
CT,electricity,offshore wind,offshore wind 3,2005,offshore wind resource 3,CT
CT,electricity,offshore wind,offshore_wind_storage_3,2005,offshore wind resource 3,CT
DE,electricity,offshore wind,offshore wind 3,2005,offshore wind resource 3,DE
DE,electricity,offshore wind,offshore_wind_storage_3,2005,offshore wind resource 3,DE
GA,electricity,offshore wind,offshore wind 3,2005,offshore wind resource 3,GA
GA,electricity,offshore wind,offshore_wind_storage_3,2005,offshore wind resource 3,GA
HI,electricity,offshore wind,offshore wind 3,2005,offshore wind resource 3,HI
HI,electricity,offshore wind,offshore_wind_storage_3,2005,offshore wind resource 3,HI
IL,electricity,offshore wind,offshore wind 3,2005,offshore wind resource 3,IL
IL,electricity,offshore wind,offshore_wind_storage_3,2005,offshore wind resource 3,IL
IN,electricity,offshore wind,offshore wind 3,2005,offshore wind resource 3,IN
IN,electricity,offshore wind,offshore_wind_storage_3,2005,offshore wind resource 3,IN
MA,electricity,offshore wind,offshore wind 3,2005,offshore wind resource 3,MA
MA,electricity,offshore wind,offshore_wind_storage_3,2005,offshore wind resource 3,MA
MD,electricity,offshore wind,offshore wind 3,2005,offshore wind resource 3,MD
MD,electricity,offshore wind,offshore_wind_storage_3,2005,offshore wind resource 3,MD
ME,electricity,offshore wind,offshore wind 3,2005,offshore wind resource 3,ME
ME,electricity,offshore wind,offshore_wind_storage_3,2005,offshore wind resource 3,ME
MI,electricity,offshore wind,offshore wind 3,2005,offshore wind resource 3,MI
MI,electricity,offshore wind,offshore_wind_storage_3,2005,offshore wind resource 3,MI
NC,electricity,offshore wind,offshore wind 3,2005,offshore wind resource 3,NC
NC,electricity,offshore wind,offshore_wind_storage_3,2005,offshore wind resource 3,NC
NH,electricity,offshore wind,offshore wind 3,2005,offshore wind resource 3,NH
NH,electricity,offshore wind,offshore_wind_storage_3,2005,offshore wind resource 3,NH
NJ,electricity,offshore wind,offshore wind 3,2005,offshore wind resource 3,NJ
NJ,electricity,offshore wind,offshore_wind_storage_3,2005,offshore wind resource 3,NJ
NY,electricity,offshore wind,offshore wind 3,2005,offshore wind resource 3,NY
NY,electricity,offshore wind,offshore_wind_storage_3,2005,offshore wind resource 3,NY
OH,electricity,offshore wind,offshore wind 3,2005,offshore wind resource 3,OH
OH,electricity,offshore wind,offshore_wind_storage_3,2005,offshore wind resource 3,OH
OR,electricity,offshore wind,offshore wind 3,2005,offshore wind resource 3,OR
OR,electricity,offshore wind,offshore_wind_storage_3,2005,offshore wind resource 3,OR
PA,electricity,offshore wind,offshore wind 3,2005,offshore wind resource 3,PA
PA,electricity,offshore wind,offshore_wind_storage_3,2005,offshore wind resource 3,PA
RI,electricity,offshore wind,offshore wind 3,2005,offshore wind resource 3,RI
RI,electricity,offshore wind,offshore_wind_storage_3,2005,offshore wind resource 3,RI
SC,electricity,offshore wind,offshore wind 3,2005,offshore wind resource 3,SC
SC,electricity,offshore wind,offshore_wind_storage_3,2005,offshore wind resource 3,SC
TX,electricity,offshore wind,offshore wind 3,2005,offshore wind resource 3,TX
TX,electricity,offshore wind,offshore_wind_storage_3,2005,offshore wind resource 3,TX
VA,electricity,offshore wind,offshore wind 3,2005,offshore wind resource 3,VA
VA,electricity,offshore wind,offshore_wind_storage_3,2005,offshore wind resource 3,VA
WA,electricity,offshore wind,offshore wind 3,2005,offshore wind resource 3,WA
WA,electricity,offshore wind,offshore_wind_storage_3,2005,offshore wind resource 3,WA
WI,electricity,offshore wind,offshore wind 3,2005,offshore wind resource 3,WI
WI,electricity,offshore wind,offshore_wind_storage_3,2005,offshore wind resource 3,WI
CA,electricity,offshore wind,offshore wind 3,2010,offshore wind resource 3,CA
CA,electricity,offshore wind,offshore_wind_storage_3,2010,offshore wind resource 3,CA
CT,electricity,offshore wind,offshore wind 3,2010,offshore wind resource 3,CT
CT,electricity,offshore wind,offshore_wind_storage_3,2010,offshore wind resource 3,CT
DE,electricity,offshore wind,offshore wind 3,2010,offshore wind resource 3,DE
DE,electricity,offshore wind,offshore_wind_storage_3,2010,offshore wind resource 3,DE
GA,electricity,offshore wind,offshore wind 3,2010,offshore wind resource 3,GA
GA,electricity,offshore wind,offshore_wind_storage_3,2010,offshore wind resource 3,GA
HI,electricity,offshore wind,offshore wind 3,2010,offshore wind resource 3,HI
HI,electricity,offshore wind,offshore_wind_storage_3,2010,offshore wind resource 3,HI
IL,electricity,offshore wind,offshore wind 3,2010,offshore wind resource 3,IL
IL,electricity,offshore wind,offshore_wind_storage_3,2010,offshore wind resource 3,IL
IN,electricity,offshore wind,offshore wind 3,2010,offshore wind resource 3,IN
IN,electricity,offshore wind,offshore_wind_storage_3,2010,offshore wind resource 3,IN
MA,electricity,offshore wind,offshore wind 3,2010,offshore wind resource 3,MA
MA,electricity,offshore wind,offshore_wind_storage_3,2010,offshore wind resource 3,MA
MD,electricity,offshore wind,offshore wind 3,2010,offshore wind resource 3,MD
MD,electricity,offshore wind,offshore_wind_storage_3,2010,offshore wind resource 3,MD
ME,electricity,offshore wind,offshore wind 3,2010,offshore wind resource 3,ME
ME,electricity,offshore wind,offshore_wind_storage_3,2010,offshore wind resource 3,ME
MI,electricity,offshore wind,offshore wind 3,2010,offshore wind resource 3,MI
MI,electricity,offshore wind,offshore_wind_storage_3,2010,offshore wind resource 3,MI
NC,electricity,offshore wind,offshore wind 3,2010,offshore wind resource 3,NC
NC,electricity,offshore wind,offshore_wind_storage_3,2010,offshore wind resource 3,NC
NH,electricity,offshore wind,offshore wind 3,2010,offshore wind resource 3,NH
NH,electricity,offshore wind,offshore_wind_storage_3,2010,offshore wind resource 3,NH
NJ,electricity,offshore wind,offshore wind 3,2010,offshore wind resource 3,NJ
NJ,electricity,offshore wind,offshore_wind_storage_3,2010,offshore wind resource 3,NJ
NY,electricity,offshore wind,offshore wind 3,2010,offshore wind resource 3,NY
NY,electricity,offshore wind,offshore_wind_storage_3,2010,offshore wind resource 3,NY
OH,electricity,offshore wind,offshore wind 3,2010,offshore wind resource 3,OH
OH,electricity,offshore wind,offshore_wind_storage_3,2010,offshore wind resource 3,OH
OR,electricity,offshore wind,offshore wind 3,2010,offshore wind resource 3,OR
OR,electricity,offshore wind,offshore_wind_storage_3,2010,offshore wind resource 3,OR
PA,electricity,offshore wind,offshore wind 3,2010,offshore wind resource 3,PA
PA,electricity,offshore wind,offshore_wind_storage_3,2010,offshore wind resource 3,PA
RI,electricity,offshore wind,offshore wind 3,2010,offshore wind resource 3,RI
RI,electricity,offshore wind,offshore_wind_storage_3,2010,offshore wind resource 3,RI
SC,electricity,offshore wind,offshore wind 3,2010,offshore wind resource 3,SC
SC,electricity,offshore wind,offshore_wind_storage_3,2010,offshore wind resource 3,SC
TX,electricity,offshore wind,offshore wind 3,2010,offshore wind resource 3,TX
TX,electricity,offshore wind,offshore_wind_storage_3,2010,offshore wind resource 3,TX
VA,electricity,offshore wind,offshore wind 3,2010,offshore wind resource 3,VA
VA,electricity,offshore wind,offshore_wind_storage_3,2010,offshore wind resource 3,VA
WA,electricity,offshore wind,offshore wind 3,2010,offshore wind resource 3,WA
WA,electricity,offshore wind,offshore_wind_storage_3,2010,offshore wind resource 3,WA
WI,electricity,offshore wind,offshore wind 3,2010,offshore wind resource 3,WI
WI,electricity,offshore wind,offshore_wind_storage_3,2010,offshore wind resource 3,WI
CA,electricity,offshore wind,offshore wind 3,2015,offshore wind resource 3,CA
CA,electricity,offshore wind,offshore_wind_storage_3,2015,offshore wind resource 3,CA
CT,electricity,offshore wind,offshore wind 3,2015,offshore wind resource 3,CT
CT,electricity,offshore wind,offshore_wind_storage_3,2015,offshore wind resource 3,CT
DE,electricity,offshore wind,offshore wind 3,2015,offshore wind resource 3,DE
DE,electricity,offshore wind,offshore_wind_storage_3,2015,offshore wind resource 3,DE
GA,electricity,offshore wind,offshore wind 3,2015,offshore wind resource 3,GA
GA,electricity,offshore wind,offshore_wind_storage_3,2015,offshore wind resource 3,GA
HI,electricity,offshore wind,offshore wind 3,2015,offshore wind resource 3,HI
HI,electricity,offshore wind,offshore_wind_storage_3,2015,offshore wind resource 3,HI
IL,electricity,offshore wind,offshore wind 3,2015,offshore wind resource 3,IL
IL,electricity,offshore wind,offshore_wind_storage_3,2015,offshore wind resource 3,IL
IN,electricity,offshore wind,offshore wind 3,2015,offshore wind resource 3,IN
IN,electricity,offshore wind,offshore_wind_storage_3,2015,offshore wind resource 3,IN
MD,electricity,offshore wind,offshore wind 3,2015,offshore wind resource 3,MD
MD,electricity,offshore wind,offshore_wind_storage_3,2015,offshore wind resource 3,MD
ME,electricity,offshore wind,offshore wind 3,2015,offshore wind resource 3,ME
ME,electricity,offshore wind,offshore_wind_storage_3,2015,offshore wind resource 3,ME
MI,electricity,offshore wind,offshore wind 3,2015,offshore wind resource 3,MI
MI,electricity,offshore wind,offshore_wind_storage_3,2015,offshore wind resource 3,MI
NC,electricity,offshore wind,offshore wind 3,2015,offshore wind resource 3,NC
NC,electricity,offshore wind,offshore_wind_storage_3,2015,offshore wind resource 3,NC
NJ,electricity,offshore wind,offshore wind 3,2015,offshore wind resource 3,NJ
NJ,electricity,offshore wind,offshore_wind_storage_3,2015,offshore wind resource 3,NJ
NY,electricity,offshore wind,offshore wind 3,2015,offshore wind resource 3,NY
NY,electricity,offshore wind,offshore_wind_storage_3,2015,offshore wind resource 3,NY
OH,electricity,offshore wind,offshore wind 3,2015,offshore wind resource 3,OH
OH,electricity,offshore wind,offshore_wind_storage_3,2015,offshore wind resource 3,OH
OR,electricity,offshore wind,offshore wind 3,2015,offshore wind resource 3,OR
OR,electricity,offshore wind,offshore_wind_storage_3,2015,offshore wind resource 3,OR
PA,electricity,offshore wind,offshore wind 3,2015,offshore wind resource 3,PA
PA,electricity,offshore wind,offshore_wind_storage_3,2015,offshore wind resource 3,PA
RI,electricity,offshore wind,offshore wind 3,2015,offshore wind resource 3,RI
RI,electricity,offshore wind,offshore_wind_storage_3,2015,offshore wind resource 3,RI
SC,electricity,offshore wind,offshore wind 3,2015,offshore wind resource 3,SC
SC,electricity,offshore wind,offshore_wind_storage_3,2015,offshore wind resource 3,SC
TX,electricity,offshore wind,offshore wind 3,2015,offshore wind resource 3,TX
TX,electricity,offshore wind,offshore_wind_storage_3,2015,offshore wind resource 3,TX
VA,electricity,offshore wind,offshore wind 3,2015,offshore wind resource 3,VA
VA,electricity,offshore wind,offshore_wind_storage_3,2015,offshore wind resource 3,VA
WA,electricity,offshore wind,offshore wind 3,2015,offshore wind resource 3,WA
WA,electricity,offshore wind,offshore_wind_storage_3,2015,offshore wind resource 3,WA
WI,electricity,offshore wind,offshore wind 3,2015,offshore wind resource 3,WI
WI,electricity,offshore wind,offshore_wind_storage_3,2015,offshore wind resource 3,WI
CA,electricity,offshore wind,offshore wind 3,2020,offshore wind resource 3,CA
CA,electricity,offshore wind,offshore_wind_storage_3,2020,offshore wind resource 3,CA
CT,electricity,offshore wind,offshore wind 3,2020,offshore wind resource 3,CT
CT,electricity,offshore wind,offshore_wind_storage_3,2020,offshore wind resource 3,CT
DE,electricity,offshore wind,offshore wind 3,2020,offshore wind resource 3,DE
DE,electricity,offshore wind,offshore_wind_storage_3,2020,offshore wind resource 3,DE
GA,electricity,offshore wind,offshore wind 3,2020,offshore wind resource 3,GA
GA,electricity,offshore wind,offshore_wind_storage_3,2020,offshore wind resource 3,GA
HI,electricity,offshore wind,offshore wind 3,2020,offshore wind resource 3,HI
HI,electricity,offshore wind,offshore_wind_storage_3,2020,offshore wind resource 3,HI
IL,electricity,offshore wind,offshore wind 3,2020,offshore wind resource 3,IL
IL,electricity,offshore wind,offshore_wind_storage_3,2020,offshore wind resource 3,IL
IN,electricity,offshore wind,offshore wind 3,2020,offshore wind resource 3,IN
IN,electricity,offshore wind,offshore_wind_storage_3,2020,offshore wind resource 3,IN
MA,electricity,offshore wind,offshore wind 3,2020,offshore wind resource 3,MA
MA,electricity,offshore wind,offshore_wind_storage_3,2020,offshore wind resource 3,MA
MD,electricity,offshore wind,offshore wind 3,2020,offshore wind resource 3,MD
MD,electricity,offshore wind,offshore_wind_storage_3,2020,offshore wind resource 3,MD
ME,electricity,offshore wind,offshore wind 3,2020,offshore wind resource 3,ME
ME,electricity,offshore wind,offshore_wind_storage_3,2020,offshore wind resource 3,ME
MI,electricity,offshore wind,offshore wind 3,2020,offshore wind resource 3,MI
MI,electricity,offshore wind,offshore_wind_storage_3,2020,offshore wind resource 3,MI
NC,electricity,offshore wind,offshore wind 3,2020,offshore wind resource 3,NC
NC,electricity,offshore wind,offshore_wind_storage_3,2020,offshore wind resource 3,NC
NH,electricity,offshore wind,offshore wind 3,2020,offshore wind resource 3,NH
NH,electricity,offshore wind,offshore_wind_storage_3,2020,offshore wind resource 3,NH
NJ,electricity,offshore wind,offshore wind 3,2020,offshore wind resource 3,NJ
NJ,electricity,offshore wind,offshore_wind_storage_3,2020,offshore wind resource 3,NJ
NY,electricity,offshore wind,offshore wind 3,2020,offshore wind resource 3,NY
NY,electricity,offshore wind,offshore_wind_storage_3,2020,offshore wind resource 3,NY
OH,electricity,offshore wind,offshore wind 3,2020,offshore wind resource 3,OH
OH,electricity,offshore wind,offshore_wind_storage_3,2020,offshore wind resource 3,OH
OR,electricity,offshore wind,offshore wind 3,2020,offshore wind resource 3,OR
OR,electricity,offshore wind,offshore_wind_storage_3,2020,offshore wind resource 3,OR
PA,electricity,offshore wind,offshore wind 3,2020,offshore wind resource 3,PA
PA,electricity,offshore wind,offshore_wind_storage_3,2020,offshore wind resource 3,PA
RI,electricity,offshore wind,offshore wind 3,2020,offshore wind resource 3,RI
RI,electricity,offshore wind,offshore_wind_storage_3,2020,offshore wind resource 3,RI
SC,electricity,offshore wind,offshore wind 3,2020,offshore wind resource 3,SC
SC,electricity,offshore wind,offshore_wind_storage_3,2020,offshore wind resource 3,SC
TX,electricity,offshore wind,offshore wind 3,2020,offshore wind resource 3,TX
TX,electricity,offshore wind,offshore_wind_storage_3,2020,offshore wind resource 3,TX
VA,electricity,offshore wind,offshore wind 3,2020,offshore wind resource 3,VA
VA,electricity,offshore wind,offshore_wind_storage_3,2020,offshore wind resource 3,VA
WA,electricity,offshore wind,offshore wind 3,2020,offshore wind resource 3,WA
WA,electricity,offshore wind,offshore_wind_storage_3,2020,offshore wind resource 3,WA
WI,electricity,offshore wind,offshore wind 3,2020,offshore wind resource 3,WI
WI,electricity,offshore wind,offshore_wind_storage_3,2020,offshore wind resource 3,WI
CA,electricity,offshore wind,offshore wind 3,2025,offshore wind resource 3,CA
CA,electricity,offshore wind,offshore_wind_storage_3,2025,offshore wind resource 3,CA
CT,electricity,offshore wind,offshore wind 3,2025,offshore wind resource 3,CT
CT,electricity,offshore wind,offshore_wind_storage_3,2025,offshore wind resource 3,CT
DE,electricity,offshore wind,offshore wind 3,2025,offshore wind resource 3,DE
DE,electricity,offshore wind,offshore_wind_storage_3,2025,offshore wind resource 3,DE
GA,electricity,offshore wind,offshore wind 3,2025,offshore wind resource 3,GA
GA,electricity,offshore wind,offshore_wind_storage_3,2025,offshore wind resource 3,GA
HI,electricity,offshore wind,offshore wind 3,2025,offshore wind resource 3,HI
HI,electricity,offshore wind,offshore_wind_storage_3,2025,offshore wind resource 3,HI
IL,electricity,offshore wind,offshore wind 3,2025,offshore wind resource 3,IL
IL,electricity,offshore wind,offshore_wind_storage_3,2025,offshore wind resource 3,IL
IN,electricity,offshore wind,offshore wind 3,2025,offshore wind resource 3,IN
IN,electricity,offshore wind,offshore_wind_storage_3,2025,offshore wind resource 3,IN
MA,electricity,offshore wind,offshore wind 3,2025,offshore wind resource 3,MA
MA,electricity,offshore wind,offshore_wind_storage_3,2025,offshore wind resource 3,MA
MD,electricity,offshore wind,offshore wind 3,2025,offshore wind resource 3,MD
MD,electricity,offshore wind,offshore_wind_storage_3,2025,offshore wind resource 3,MD
ME,electricity,offshore wind,offshore wind 3,2025,offshore wind resource 3,ME
ME,electricity,offshore wind,offshore_wind_storage_3,2025,offshore wind resource 3,ME
MI,electricity,offshore wind,offshore wind 3,2025,offshore wind resource 3,MI
MI,electricity,offshore wind,offshore_wind_storage_3,2025,offshore wind resource 3,MI
NC,electricity,offshore wind,offshore wind 3,2025,offshore wind resource 3,NC
NC,electricity,offshore wind,offshore_wind_storage_3,2025,offshore wind resource 3,NC
NH,electricity,offshore wind,offshore wind 3,2025,offshore wind resource 3,NH
NH,electricity,offshore wind,offshore_wind_storage_3,2025,offshore wind resource 3,NH
NJ,electricity,offshore wind,offshore wind 3,2025,offshore wind resource 3,NJ
NJ,electricity,offshore wind,offshore_wind_storage_3,2025,offshore wind resource 3,NJ
NY,electricity,offshore wind,offshore wind 3,2025,offshore wind resource 3,NY
NY,electricity,offshore wind,offshore_wind_storage_3,2025,offshore wind resource 3,NY
OH,electricity,offshore wind,offshore wind 3,2025,offshore wind resource 3,OH
OH,electricity,offshore wind,offshore_wind_storage_3,2025,offshore wind resource 3,OH
OR,electricity,offshore wind,offshore wind 3,2025,offshore wind resource 3,OR
OR,electricity,offshore wind,offshore_wind_storage_3,2025,offshore wind resource 3,OR
PA,electricity,offshore wind,offshore wind 3,2025,offshore wind resource 3,PA
PA,electricity,offshore wind,offshore_wind_storage_3,2025,offshore wind resource 3,PA
RI,electricity,offshore wind,offshore wind 3,2025,offshore wind resource 3,RI
RI,electricity,offshore wind,offshore_wind_storage_3,2025,offshore wind resource 3,RI
SC,electricity,offshore wind,offshore wind 3,2025,offshore wind resource 3,SC
SC,electricity,offshore wind,offshore_wind_storage_3,2025,offshore wind resource 3,SC
TX,electricity,offshore wind,offshore wind 3,2025,offshore wind resource 3,TX
TX,electricity,offshore wind,offshore_wind_storage_3,2025,offshore wind resource 3,TX
VA,electricity,offshore wind,offshore wind 3,2025,offshore wind resource 3,VA
VA,electricity,offshore wind,offshore_wind_storage_3,2025,offshore wind resource 3,VA
WA,electricity,offshore wind,offshore wind 3,2025,offshore wind resource 3,WA
WA,electricity,offshore wind,offshore_wind_storage_3,2025,offshore wind resource 3,WA
WI,electricity,offshore wind,offshore wind 3,2025,offshore wind resource 3,WI
WI,electricity,offshore wind,offshore_wind_storage_3,2025,offshore wind resource 3,WI
CA,electricity,offshore wind,offshore wind 3,2030,offshore wind resource 3,CA
CA,electricity,offshore wind,offshore_wind_storage_3,2030,offshore wind resource 3,CA
CT,electricity,offshore wind,offshore wind 3,2030,offshore wind resource 3,CT
CT,electricity,offshore wind,offshore_wind_storage_3,2030,offshore wind resource 3,CT
DE,electricity,offshore wind,offshore wind 3,2030,offshore wind resource 3,DE
DE,electricity,offshore wind,offshore_wind_storage_3,2030,offshore wind resource 3,DE
GA,electricity,offshore wind,offshore wind 3,2030,offshore wind resource 3,GA
GA,electricity,offshore wind,offshore_wind_storage_3,2030,offshore wind resource 3,GA
HI,electricity,offshore wind,offshore wind 3,2030,offshore wind resource 3,HI
HI,electricity,offshore wind,offshore_wind_storage_3,2030,offshore wind resource 3,HI
IL,electricity,offshore wind,offshore wind 3,2030,offshore wind resource 3,IL
IL,electricity,offshore wind,offshore_wind_storage_3,2030,offshore wind resource 3,IL
IN,electricity,offshore wind,offshore wind 3,2030,offshore wind resource 3,IN
IN,electricity,offshore wind,offshore_wind_storage_3,2030,offshore wind resource 3,IN
MA,electricity,offshore wind,offshore wind 3,2030,offshore wind resource 3,MA
MA,electricity,offshore wind,offshore_wind_storage_3,2030,offshore wind resource 3,MA
MD,electricity,offshore wind,offshore wind 3,2030,offshore wind resource 3,MD
MD,electricity,offshore wind,offshore_wind_storage_3,2030,offshore wind resource 3,MD
ME,electricity,offshore wind,offshore wind 3,2030,offshore wind resource 3,ME
ME,electricity,offshore wind,offshore_wind_storage_3,2030,offshore wind resource 3,ME
MI,electricity,offshore wind,offshore wind 3,2030,offshore wind resource 3,MI
MI,electricity,offshore wind,offshore_wind_storage_3,2030,offshore wind resource 3,MI
